,Tm,SMILES
26368,-120.64999999999998,CC2(O)CCC1C3CCC4Cc5nonc5CC4(C)C3CCC12C
26369,-293.15,CCOCCCCCCCCC
26370,-13.149999999999977,O=C4c3ccc(OC2OC(COC1OCC(O)C(O)C1O)C(O)C(O)C2O)c(O)c3C(=O)c5ccccc45
26371,-100.14999999999998,Oc2ccccc2/N=N/c1ccccc1O
26372,-131.14999999999998,O=C(O)C1OC(OCC(Cl)(Cl)Cl)C(O)C(O)C1O
26373,-77.14999999999998,CN(C)C2CC(C)OC(OC1C(C)CC(C)C(=O)C=CC(C)(O)C(CC)OC(=O)C1C)C2O
26374,-33.14999999999998,ON=C(/C(=N/O)c1ccccc1)c2ccccc2
26375,8.850000000000023,O=C2c1ccccc1C(=O)C(O)=C2O
26376,-133.64999999999998,C/C(C)=CCC=2C(=O)c1ccccc1C(=O)C=2O
26377,-248.64999999999998,O=C(O)CCCCCCCCC=C
26378,-259.65,ClC(Cl)C(=O)O
26379,-215.64999999999998,ClC(Cl)(Cl)C(=O)O
26380,-210.14999999999998,ClCC(=O)O
26382,-43.14999999999998,O=C3C=C2C(=C(O)C(=O)C=1OC(C)(C)CCC=12)C(C)O3
26383,-80.64999999999998,O=C(O)c1cc2ccccc2o1
26384,-224.64999999999998,BrC(C)(C)C(=O)O
26385,-248.14999999999998,ClC(F)(F)C(=O)O
26386,-118.74999999999997,OC(=O)c1cc(Cl)ccc1Cl
26387,-244.14999999999998,O=C(CCCCC(=O)O)OCC
26388,-166.64999999999998,OC(=O)C(=C)c1ccccc1
26389,-96.54999999999998,O=[N+]([O-])c1ccccc1C(N)=O
26390,-130.45,O=[N+]([O-])c1cc(ccc1)C(N)=O
26391,-123.14999999999998,CC3(O)CCC2C4CC=C1C=C(CCC1(C)C4CCC23C)OC5CCCC5
26392,-169.14999999999998,Clc1ccc(s1)C(CC(O)c2ccc(Cl)cc2)C3=C(O)c4ccccc4OC3=O
26393,-179.14999999999998,O=C(Nc1ccccc1)C[N+]([O-])=O
26394,-241.64999999999998,BrC(Cl)C(=O)O
26395,-207.64999999999998,O=C(C)Nc1cc(C)ccc1
26396,-149.14999999999998,CC(=O)CC(C1=C(O)c2ccccc2OC1=O)c3ccco3
26397,-73.14999999999998,Oc2cc(O)ccc2/N=N/c1ccc(cc1)[N+]([O-])=O
26398,-224.14999999999998,SC(=S)c1ccccc1O
26399,-203.14999999999998,Oc1cc(Br)cc(Cl)c1
26400,-216.64999999999998,Cc1cc(Br)cc(O)c1
26401,-153.14999999999998,Clc1cc2nc(Cl)ccc2cc1
26403,-161.64999999999998,Oc1ccccc1c2nnco2
26404,-174.14999999999998,CC54CCC2C(CCc3cc(OC1CCCC1)ccc23)C5CC(O)C4O
26405,-137.64999999999998,OC2=C(C(=O)c1ccccc1C2=O)C3CCCCC3
26406,-299.15,Cc1cc(ccc1)[Si](Cl)(Cl)Cl
26407,-56.64999999999998,O=C2c1ccccc1C(=O)C(Cl)=C2O
26408,-145.64999999999998,Oc2ccccc2/C=N/CCN=C/c1ccccc1O
26409,-380.15,ClC(Cl)(F)I
26410,-270.65,CCC(CC)(CC)OO
26411,-127.14999999999998,CC(C)C(C)/C=C/C(C)C2CCC1C3=CC=C4CC(O)CCC4(C)C3=CCC12C
26412,8.350000000000023,O=C(O)c1c(I)c(NCC(C)=O)c(I)c(NC(C)=O)c1I
26413,-180.14999999999998,CC(C)CC(=O)C1=C(O)C(CC=C(/C)C)(CC=C(/C)C)C(=O)C(CC=C(/C)C)=C1O
26414,-112.64999999999998,Cc1ncc([N+]([O-])=O)n1C(O)C
26415,-196.14999999999998,Fc1ccc(cc1)C(=C(/Cl)Cl)c2ccc(F)cc2
26416,-93.64999999999998,O=C2C(Cl)CC1C3CCc4cc(OC)ccc4C3CCC12C
26417,-107.14999999999998,Cc3ccc(/N=N/c1c2ccccc2ccc1O)c(C)c3
26418,-130.14999999999998,OCC(O)C(=C)C(=O)OC1CC(C)=CCCC(CO)=CC2OC(=O)C(=C)C12
26419,-146.64999999999998,Cc1cc(C)c(O)cc1O
26420,-292.95,O=C(CCCCC(=O)OCC)OCC
26421,-253.14999999999998,O=C(C)c1ccc(Cl)cc1
26422,-229.54999999999998,Cc1ccc(N)cc1
26423,-29.149999999999977,Cc1ccc(N)cc1
26424,-127.14999999999998,Nc1ccc(N)cc1
26425,1.8500000000000227,Nc1ccc(N)cc1
26426,-283.54999999999995,OCCOCCO
26427,-252.74999999999997,OCCCCO
26428,-318.15,COCCOCCOCCOC
26429,-333.15,CC(O)CO
26430,-286.15,OCCO
26431,-143.14999999999998,CC(C)(CO)CO
26432,12.850000000000023,O=C2c1ccccc1C(=O)c3ccccc23
26433,-202.14999999999998,CC(C)(C)c1cc(C)cc(c1O)C(C)(C)C
26434,-395.65,C=C(Cl)Cl
26435,-262.84999999999997,NCCO
26436,-234.64999999999998,COc1ccc(cc1)C(C)=O
26437,-253.14999999999998,O=C=Nc1cc(ccc1C)N=C=O
26438,-253.14999999999998,O=C=Nc1cc(ccc1C)N=C=O
26439,-252.64999999999998,O=C=N/c1cc(ccc1C)N=C=O
26440,-347.15,CCOCCOCC
26441,-312.15,NCCNCCN
26442,-167.14999999999998,C1CNCCN1
26443,-262.04999999999995,NCCN
26444,-140.14999999999998,Oc1cccc(O)c1O
26445,-231.64999999999998,NCCCCCCN
26446,-245.14999999999998,OCCNCCO
26447,-252.64999999999998,OCCN(CCO)CCO
26448,-195.14999999999998,O=C(C)OC(COC(C)=O)COC(=O)C
26449,-243.34999999999997,Cc1ccccc1O
26450,-373.15,CC(OCC)OCC
26451,-247.64999999999998,CC(C)(N)CO
26452,-280.15,OCCOCCOCCO
26453,-151.64999999999998,OCC(O)C(O)CO
26454,-361.34999999999997,C=CCN
26455,-277.65,CNCCO
26456,-209.64999999999998,Nc1cccc(N)c1
26457,-347.95,CCCCOCCO
26458,-325.15,FC(F)(N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
26459,-323.15,FC(F)(N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
26460,-417.15,C=C(F)F
26461,-267.84999999999997,Fc1c(F)c(F)c(F)c(F)c1F
26462,-331.15,COCCOC
26463,-343.15,CCOCCO
26464,-407.65,C=CCCl
26465,-330.34999999999997,ClCC1CO1
26466,-299.15,ClCC1CO1
26467,-377.95,COCOC
26468,-357.84999999999997,ClC=C(Cl)Cl
26469,-295.45,Cl/C(Cl)=C(Cl)Cl
26470,-313.65,O=C(OCC)c1ccccc1C(=O)OCC
26471,-308.15,O=C(OCCCC)c1ccccc1C(=O)OCCCC
26472,-267.65,COC(=O)c1ccccc1C(=O)OC
26473,-277.95,C1CNCCO1
26474,-170.64999999999998,Nc1ccccc1N
26475,-283.15,O=C(CCCCCCCCC(=O)OCCCC)OCCCC
26476,-308.65,ClCCCl
26477,-263.34999999999997,Oc1ccccc1Cl
26478,-245.64999999999998,NCCCCN
26479,-168.14999999999998,Oc1ccccc1O
26480,-228.34999999999997,O=[N+]([O-])c1ccccc1O
26481,-279.15,C=CCOCC=C
26482,-289.84999999999997,Clc1ccccc1Cl
26483,-244.14999999999998,COc1ccccc1C=C
26484,-317.15,CC(=O)CC(C)(C)O
26485,-265.15,BrC(Br)Br
26486,-214.14999999999998,Oc2ccccc2c1ccccc1
26487,-165.64999999999998,Cc1cc(O)cc(O)c1
26488,-237.64999999999998,Cc1ccc(O)cc1
26489,-212.34999999999997,Cc1cc(O)ccc1C
26490,-349.15,OCCOCCOCC
26491,-334.84999999999997,CC(=O)OCCOCC
26492,-209.54999999999998,Cc1cc(O)cc(C)c1
26493,-248.64999999999998,Cc1ccc(O)c(C)c1
26494,-198.34999999999997,Cc1cc(O)c(C)cc1
26495,-200.34999999999997,Cc1cccc(O)c1C
26496,-227.45,Cc1cccc(C)c1O
26497,-339.84999999999997,Cc1ccccn1
26498,-339.15,CC(O)C(=O)OC
26499,-296.95,N#CCc1ccccc1
26500,-230.34999999999997,OCCCCCCO
26501,-291.15,OCCCCCO
26502,-298.15,CCOCCOCCOC(C)=O
26503,-341.15,CCCCOCCOCCO
26504,-299.84999999999997,OCCCO
26505,-341.15,COCCOCCOC
26506,-246.14999999999998,Sc1ccccc1S
26507,-244.64999999999998,Sc1ccccc1S
26508,-318.15,ClCc1ccccc1
26509,-206.74999999999997,Oc1ccc(Br)cc1
26510,-279.25,Cc1cccc(C)n1
26511,-259.34999999999997,O=[N+]([O-])C([N+]([O-])=O)([N+](=O)[O-])[N+]([O-])=O
26512,-176.14999999999998,ClC(Cl)(Cl)C(C)(C)O
26513,-267.04999999999995,S=P(Oc1ccc(cc1)[N+]([O-])=O)(OCC)OCC
26514,-398.15,FC(F)(F)C(=O)C(F)(F)F
26515,-253.64999999999998,FC(F)(F)C(=O)C(F)(F)F
26516,-313.25,FC1(F)C(F)(F)C(F)(F)C1(F)F
26517,-107.14999999999998,Oc1ccc(cc1)c2ccccc2
26518,-175.14999999999998,CC(C)(C)c1ccc(O)cc1
26519,-156.14999999999998,Oc1ccc(cc1)C(=O)OCC
26520,-127.14999999999998,O=[N+]([O-])c1ccc(N)cc1
26521,-286.95,CC(=O)OCCBr
26522,-352.15,SCCCS
26523,-254.14999999999998,COC(=O)CCC(=O)OC
26524,-259.15,OCCOc1ccccc1
26525,-261.95,C=CCc1ccc2OCOc2c1
26526,-202.14999999999998,O=C1C=Cc2ccccc2O1
26527,-281.15,Oc1ccccc1C(=O)OC
26528,-240.14999999999998,CC1=CCC(CC1)C(O)(C)C
26529,-235.64999999999998,CC1=CCC(CC1)C(O)(C)C
26530,-232.64999999999998,CC1=CCC(CC1)C(O)(C)C
26531,-324.45,CC(=O)OCc1ccccc1
26532,-303.15,SCc1ccccc1
26533,-276.15,BrCc1ccccc1
26534,-376.65,COCCl
26535,-367.15,ClC(F)(F)C(Cl)(F)F
26536,-202.14999999999998,O=[N+]([O-])c1ccccc1N
26537,-240.64999999999998,O=[N+]([O-])c1ccccc1Cl
26538,-289.84999999999997,BrCCCl
26539,-287.54999999999995,Cc1ccccc1N
26540,-181.14999999999998,Nc1ccc(cc1)C(=O)OCC
26541,-287.15,Nc1ccccc1Cl
26542,-386.34999999999997,CC(OC)OC
26543,-263.65,Cc1ccnc2ccccc12
26544,-332.15,CN(C)CCO
26545,-283.15,O=Cc1ccc(F)cc1
26546,-259.65,CC(=O)c1cccnc1
26547,-295.15,ClCC(Cl)=O
26548,-333.15,NCCc1ccccc1
26549,-295.65,N#CCC(=O)OCC
26550,-252.14999999999998,Fc1ccc(cc1)[N+](=O)[O-]
26551,-252.14999999999998,O=C(OCc1ccccc1)c2ccccc2
26552,-351.15,NCC(OCC)OCC
26553,-297.95,Clc1cccc(Cl)c1
26554,-248.64999999999998,Nc1ccccc1C(=O)OC
26555,-253.14999999999998,O=C(C)c1ccccc1N
26556,-236.14999999999998,O=Cc1ccc2OCOc2c1
26557,-318.15,CC(C)c1cccc(C(C)C)c1N
26558,-123.64999999999998,Nc1cc(ccc1)C(=O)OCC
26559,-288.34999999999997,OCc1ccccc1
26560,-191.64999999999998,Oc1ccc(cc1OC)C=O
26561,-222.14999999999998,Cc1cc(N)ccc1C
26562,-254.64999999999998,Nc1cc(Br)ccc1
26563,-319.65,CCc1ccccc1N
26564,-304.45,Cc1cc(N)ccc1
26565,-201.14999999999998,Nc1cc(Cl)c(Cl)cc1
26566,-266.95,Nc1ccccc1OC
26567,-209.64999999999998,Clc1cc(Cl)c(N)cc1
26568,-250.64999999999998,COc1ccccc1OC
26569,-275.15,ClC(=O)c1ccco1
26570,-275.15,ClC(=O)c1ccco1
26571,-337.15,ClC(Cl)(Cl)[N+]([O-])=O
26572,-23.149999999999977,Clc1c(C#N)c(Cl)c(C#N)c(Cl)c1Cl
26573,-315.15,ClC(Cl)(Cl)C#N
26574,-238.14999999999998,C=CC[Si](Cl)(Cl)Cl
26575,-256.15,Clc1cc(Cl)c(Cl)cc1
26576,-402.25,FC(F)(C(F)(F)C(F)(F)F)C(F)(F)F
26577,-132.14999999999998,COC(=O)c1ccc(cc1)C(=O)OC
26578,-280.15,O=Cc1ccccc1O
26579,-311.25,O=Cc1ccco1
26580,-323.15,O=C(CC(=O)OCC)OCC
26581,-330.65,ClC(Cl)(Cl)C=O
26582,-221.54999999999998,Cc1ccc(cc1)[N+](=O)[O-]
26583,-219.64999999999998,Clc1cccc(Cl)c1Cl
26584,-338.25,CC(=O)OCCOC
26585,-314.34999999999997,SCCS
26586,-279.15,Cc1ccc(C=O)cc1
26587,-318.15,CC(=O)CC(=O)OCC
26588,-305.15,Cc1ccc(OC)cc1
26589,-302.34999999999997,O=C(CCC(=O)OCCCC)OCCCC
26590,-294.15,O=C(CCC(=O)OCC)OCC
26591,-255.14999999999998,CCc1ccccc1O
26592,-257.65,O=C(Cl)c1ccccc1C(Cl)=O
26593,-264.15,NCCCCCN
26594,-320.45,Fc1cc(F)c(F)c(F)c1F
26595,-221.05999999999997,Clc1ccc(Cl)cc1
26596,-253.14999999999998,ClC(=O)CCC(Cl)=O
26597,-295.65,N#CCC(=O)OC
26598,-201.14999999999998,c1nc(ccc1)c2ccccn2
26599,-258.15,NC2CCC(CC1CCC(N)CC1)CC2
26600,-236.64999999999998,NC2CCC(CC1CCC(N)CC1)CC2
26601,-212.14999999999998,NC2CCC(CC1CCC(N)CC1)CC2
26602,-208.45,NC2CCC(CC1CCC(N)CC1)CC2
26603,-220.14999999999998,O=[N+]([O-])c1cc(ccc1Cl)[N+]([O-])=O
26604,-185.84999999999997,Brc1ccc(Br)cc1
26605,-202.14999999999998,Clc1cc(C)c(Cl)cc1C
26606,-216.14999999999998,Ic1ccc(Cl)cc1
26607,-200.64999999999998,Nc1ccc(Cl)cc1
26608,-215.95,Nc1ccc(OC)cc1
26609,-257.65,Cc1cc(N)c(C)cc1
26610,-283.54999999999995,Nc1cc(Cl)ccc1
26611,-287.45,Cc1ccc(N)c(C)c1
26612,-274.15,Nc1cccc(OC)c1
26613,-220.14999999999998,Nc1cc(C)ccc1OC
26614,-223.14999999999998,Clc1ccc(Cl)c(N)c1
26615,-190.64999999999998,Nc1cc(ccc1OC)OC
26616,-274.65,Cc1ccc2ccccc2n1
26617,-419.15,FC(F)(F)C(Cl)=O
26618,-256.15,OC(C(O)C(=O)OCC)C(=O)OCC
26619,-209.14999999999998,CN2C1CCC2CC(O)C1
26620,-164.14999999999998,CN2C1CCC2CC(O)C1
26621,-115.64999999999998,CN1CC(=CCC1)C(=O)OC
26622,-305.25,ClCC(=O)OC
26623,-402.15,C=CCO
26624,-218.14999999999998,CN(C)c1ccc(Br)cc1
26625,-151.64999999999998,O=[N+]([O-])c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O
26626,-275.15,ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl
26627,-269.48999999999995,Cc1ccncc1
26628,-353.15,CC(=O)CC(=O)OC
26629,-335.15,Cc1ccccc1F
26630,-265.65,Cc1ccc(Cl)cc1
26631,-200.14999999999998,Cc1cc(C)c(Br)cc1C
26632,-290.54999999999995,Fc1ccc(Br)cc1
26633,-318.15,Fc1ccc(OC)cc1
26634,-299.95,COc1ccccc1Cl
26635,-278.15,Fc1cccc(N)c1
26636,-266.04999999999995,Brc1ccccc1Br
26637,-230.34999999999997,Oc1ccc(Cl)cc1
26638,-320.95,Cc1cc(Cl)ccc1
26639,-244.64999999999998,Cc1ccc(Br)cc1
26640,-290.15,Cc1ccc(Br)c(C)c1
26641,-308.75,Cc1ccccc1Cl
26642,-329.15,Cc1ccc(F)cc1
26643,-300.95,Cc1ccccc1Br
26644,-354.65,FC(F)(F)c1cc(F)ccc1
26645,-305.65,Cc1ccc(Cl)c(C)c1
26646,-280.15,Brc1cccc(Br)c1
26647,-273.34999999999997,Cc1cc(Br)ccc1C
26648,-271.54999999999995,Cc1cc(Cl)c(C)cc1
26649,-360.15,Cc1cc(F)ccc1
26650,-294.65,Clc1cc(Br)ccc1
26651,-308.15,Cc1cccc(C)c1Cl
26652,-312.95,Cc1cc(Br)ccc1
26653,-239.64999999999998,Oc1cc(Cl)ccc1
26654,-240.14999999999998,Oc1cc(Br)ccc1
26655,-312.15,Fc1ccccc1OC
26656,-282.25,Oc1ccc(cc1OC)CC=C
26657,-360.15,C=CCC#N
26658,-239.64999999999998,O=CCc1ccccc1
26659,-272.15,N#CCCCCC#N
26660,-270.65,COc1ccccc1Br
26661,-248.14999999999998,Clc1cc(Br)ccc1Cl
26662,-259.65,COc1ccc(Br)cc1
26663,-283.34999999999997,OCCSCCO
26664,-333.15,CCCCOCCOCCOCCCC
26665,-290.15,ClC(Cl)c1ccccc1
26666,-278.15,ClC(Cl)(Cl)c1ccccc1
26667,-320.15,CCOCCOC(=O)C=C
26668,-220.14999999999998,Nc1ccc(cc1)N(C)C
26669,-241.14999999999998,N#CCC#N
26670,-323.15,CC(O)CC(C)(C)O
26671,-302.54999999999995,O=C(OCC)Cc1ccccc1
26672,-164.14999999999998,O=C(C)C1C(=O)C=C(C)OC1=O
26673,-283.15,FC2(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C2(F)F
26674,-117.14999999999998,OC2=C(Cc1c(O)c(C(=O)CCC)c(O)c(C)c1O)C(=O)C(=C(O)C2(C)C)C(=O)CCC
26675,-106.14999999999998,ON=C(/C(=N/O)c1ccco1)c2ccco2
26676,-173.64999999999998,[O-][N+](=O)c1c2ccccc2ccc1Cl
26678,-92.14999999999998,Clc1ccc2c(c1Cl)C(=O)C=CC2=O
26679,-223.64999999999998,CCCCCCCCCCCCCCCCCCOO
26680,-109.14999999999998,O=C(O)C1=COC(=O)C1
26681,-135.14999999999998,CC(=O)Oc2c1ccccc1c(OC(C)=O)c(OC)c2OC
26682,-181.14999999999998,Cc1ccc(cc1)[Si](C)(c2ccc(C)cc2)c3ccc(C)cc3
26683,-67.14999999999998,O=S(N)(=O)c1cc(c(cc1Cl)N=CC=C(/C)O)S(=O)(=O)NCC=C
26684,-22.149999999999977,OCC(=O)C54OC(C)(C)OC5CC3C2CCC1=CC(=O)CCC1(C)C2C(O)CC34C
26685,-72.64999999999998,CC(=O)C3(O)CCC2C4C=CC5=CC(=O)C1CC1C5(C)C4CCC23C
26687,-95.14999999999998,OC=1c4ccccc4OC(=O)C=1C(C)C2=C(O)c3ccccc3OC2=O
26688,-214.14999999999998,C=CC3CNCCC3CCC(=O)c2ccnc1ccccc12
26689,-261.65,O=[N+]([O-])Cc1ccc(C)cc1
26690,-164.14999999999998,NC(=O)SCC
26691,-164.14999999999998,Oc2cc(C)c(/N=N/c1ccccc1)cc2
26692,-310.15,Clc1cc(Cl)ccc1OC(C)C(=O)OCCCCCC(C)C
26693,-212.14999999999998,Cc1cccc2ccc(Cl)nc12
26694,-161.14999999999998,O=C(C)ONC1CCSC1=O
26695,-191.64999999999998,CCCCP(Cl)(CCCC)(CCCC)CCCC
26696,-126.64999999999998,Nc4nc(C)ncc4CN(C=O)C(/C)=C(/CCOC(=O)c1ccccc1)SSC(/CCOC(=O)c2ccccc2)=C(/C)N(C=O)Cc3cnc(C)nc3N
26697,-57.14999999999998,Oc3ccc4C[C@H]1N(CC[C@@]2(CCCC[C@@]12O)c4c3)CC5CCC5
26698,-58.64999999999998,OC1=CC(=O)C=C(O)C1(C)C
26699,-164.64999999999998,CC(CC)C(=O)NC2CCC(=O)N(CCc1ccccc1)C2=O
26700,-43.14999999999998,OC2=C(C1=C(O)C(=O)C(C)=CC1=O)C(=O)C=C(C)C2=O
26701,-160.64999999999998,Cl[C@H]1[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@@H]1Cl
26702,-100.64999999999998,O=C(O)CCc2c(C)c1cc5nc(cc4nc(cc3nc(cc2n1)C(CCC(=O)O)=C3C)c(C)c4C(C)O)C(C)=C5C(C)O
26704,-54.64999999999998,OCC(=O)[C@@]4(O)CCC3C2CCC1=CC(=O)CCC1(C)C2C(O)CC34C
26706,-81.14999999999998,ON=C1CCCCC1=NO
26707,-227.64999999999998,Cc1cc(Cl)c(Cl)c(Cl)c1
26708,-230.14999999999998,c1cccc2nsnc12
26709,-243.64999999999998,O=C1C=CC(=S)C=C1
26710,19.850000000000023,C1=CC=CC2=NC(N=C12)c3ccccc3
26711,-103.34999999999997,OC(=O)c1c(O)cccc1Br
26712,-158.14999999999998,C=C1C(/CC(O)CC1O)=CC=C2/CCCC3(C)C(CCC23)C(C)CCCC(C)(C)O
26713,-104.14999999999998,O=C1CC[C@@]6(O)[C@H]3Cc5ccc(O)c4OC1[C@]6(CCN3CC2CC2)c45
26714,-120.14999999999998,Cc3cc(/N=N/c1c2ccccc2ccc1O)c(C)cc3
26715,-187.14999999999998,Cc2ccc(/N=CN(C)/C=N/c1ccc(C)cc1C)c(C)c2
26716,-162.14999999999998,c1cc(ccn1)c2ccncc2
26717,-165.14999999999998,O=Cc1cc(O)ccc1
26718,-228.64999999999998,Oc1c(cccc1OC)C=O
26719,-258.15,CC(=O)C(C)O
26720,-353.15,C=CCN=C=S
26721,-257.34999999999997,Oc1ccc(CC=C)cc1
26722,-248.14999999999998,COc1ccc(CO)cc1
26723,-272.15,Cc1ccc(cc1O)C(C)C
26724,-240.14999999999998,OCC=Cc1ccccc1
26725,-261.34999999999997,Cc1cc(O)ccc1
26726,-269.54999999999995,C(OCc1ccccc1)c2ccccc2
26727,-214.14999999999998,COc1ccc(OC)cc1
26728,-238.14999999999998,O=C(Cc1ccccc1)Cc2ccccc2
26729,-259.65,CCOc1ccc(cc1)C=O
26730,-272.15,Oc1ccccc1C(=O)OCC
26731,-344.04999999999995,CCc1cnc(C)cc1
26732,-350.04999999999995,CCc1cccnc1
26733,-268.15,O=C(C)c1ccccc1O
26734,-245.14999999999998,OCc1ccc(cc1)C(C)C
26735,-267.65,Oc1ccc(C)cc1OC
26736,-273.15,COc1ccc(C=O)cc1
26737,-237.14999999999998,O=C(/C=C/c1ccccc1)OC
26738,-307.25,Cc1ccccc1OC
26739,-304.25,CC(=O)OCCc1ccccc1
26740,-221.64999999999998,CC(C)c1ccc(C)cc1O
26741,-258.15,Cc1ccccc1S
26742,-230.14999999999998,COc1cc(ccc1OC)C=O
26743,-227.14999999999998,O=[N+]([O-])c1cc(Cl)ccc1
26744,-260.75,O=Cc1ccccc1Cl
26745,-340.65,ClCCO
26746,-325.04999999999995,ClCCOCCCl
26747,-158.14999999999998,Oc1cc(C)c(Cl)c(C)c1
26748,-206.14999999999998,Oc1ccc(Cl)c(C)c1
26749,-225.64999999999998,O=Cc1ccc(Cl)cc1
26750,-189.64999999999998,O=[N+]([O-])c1ccc(Cl)cc1
26751,-243.64999999999998,Nc1ccc(OC)cc1C
26752,-271.15,O=CC1CC=CCC1
26753,-310.45,ClCCCCCl
26754,-320.15,CC(C)(OC)OC
26755,-239.14999999999998,O=[N+]([O-])c1ccc(Cl)cc1Cl
26756,-263.34999999999997,Fc1cc(F)ccc1[N+](=O)[O-]
26757,-247.34999999999997,Fc1ccc(cc1[N+](=O)[O-])[N+]([O-])=O
26758,-178.14999999999998,Oc1ccc(cc1)C(C)(C)CC
26759,-265.54999999999995,CC(O)C(C)O
26760,-248.14999999999998,CC(O)C(C)O
26761,-240.14999999999998,CC(O)C(C)O
26762,-230.14999999999998,Clc1ccc(cc1Cl)[N+]([O-])=O
26763,-335.04999999999995,O=C(OC)CC(=O)OC
26764,-226.14999999999998,O=[N+]([O-])c1cc(ccc1)C(=O)OCC
26765,-260.15,Nc1ccccc1C(=O)OCC
26766,-205.14999999999998,Oc1cc(O)ccc1CCCCCC
26767,-191.64999999999998,Oc2cccc(Nc1ccccc1)c2
26768,-290.15,CC(=O)CO
26769,-234.64999999999998,Ic1cccc(c1)[N+](=O)[O-]
26770,-283.15,Oc1ccc(cc1OC)C=CC
26771,-239.64999999999998,Oc1ccc(cc1OC)C=CC
26772,-270.15,C#CC(C)(C)O
26773,-320.15,Cc1cc(OC)ccc1
26774,-251.14999999999998,COc1ccc(cc1)C(Cl)=O
26775,-277.15,COc1cc(ccc1OC)CC=C
26776,-203.14999999999998,COc1cc(ccc1OC)CC=C
26777,-259.65,ClCCSCCCl
26778,-283.15,Cc1ccccc1[N+](=O)[O-]
26779,-192.14999999999998,O=[N+]([O-])c1cc(ccc1)C(C)=O
26780,-257.65,Cc1cc(ccc1)[N+](=O)[O-]
26781,-219.14999999999998,COc1ccc(cc1)[N+]([O-])=O
26782,-270.75,CCOc1ccc(N)cc1
26783,-315.15,Fc1ccc(F)c(F)c1F
26784,-133.64999999999998,Clc1cc(Cl)c(Cl)cc1Cl
26785,-288.15,FC(F)C(F)(F)CO
26786,-243.64999999999998,N#Cc1ccc(C)cc1
26787,-316.65,FC(F)(F)CO
26788,-151.14999999999998,Brc1cc(Br)cc(Br)c1N
26789,-204.14999999999998,Clc1cc(Cl)cc(Cl)c1O
26790,-260.54999999999995,CC1OC(C)OC(C)O1
26791,-319.15,Cc1cc(C)cc(C)n1
26792,-261.15,NCCNCCNCCN
26793,-338.15,FC(F)(F)C(=O)OC(=O)C(F)(F)F
26794,-428.25,FC(F)F
26795,-253.14999999999998,CC(C)O[Ti](OC(C)C)(OC(C)C)OC(C)C
26796,-264.15,n1cc(ccc1)C2CCCCN2
26797,-243.64999999999998,COc1cc(CC=C)c(OC)c2OCOc12
26798,-264.95,CC=Cc1ccc2OCOc2c1
26799,-85.64999999999998,c1ccc2Sc3ccccc3Nc2c1
26800,-288.15,O=C(C)Cc1ccccc1
26801,-389.15,Cl/C(Cl)=C(F)F
26802,-302.15,N#CCCCC#N
26803,-323.15,C#CCO
26804,-245.14999999999998,c1cccc2nccnc12
26805,-218.64999999999998,N#CCCC#N
26806,-314.65,ClCOCCl
26807,-289.45,ClCC=O
26808,-292.15,C1OC1C2CO2
26809,-270.15,C1OC1C2CO2
26810,-269.15,C1OC1C2CO2
26811,-269.15,C1OC1C2CO2
26812,-328.15,CCC(CCCC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
26813,-181.64999999999998,CN(C)c2ccc(Cc1ccc(cc1)N(C)C)cc2
26814,-205.14999999999998,Cc1cc(C)c(N)cc1C
26815,-310.65,ClC(Cl)C=O
26816,-228.14999999999998,ClCC(=O)CCl
26817,-330.65,BrC(Br)(Br)C=O
26818,-304.15,C#CC(C)(O)CC
26819,-288.34999999999997,Cc1cc(Cl)c(Cl)cc1
26820,-174.64999999999998,O=C(C)c1cc(N)ccc1
26821,-291.25,Cc1cccnc1
26822,-317.65,O=Cc1ccccc1F
26823,-294.65,c1cccc2OCCc12
26824,-286.65,N#Cc1ccccc1C
26825,-277.95,CCc1ccc(N)cc1
26826,-345.95,ClCCCCCCl
26827,-253.14999999999998,Fc1c(C=O)c(F)c(F)c(F)c1F
26828,-237.64999999999998,Fc1c(F)c(F)c(F)c(N)c1F
26829,-239.64999999999998,O=C(C)c1ccc(Cl)cc1Cl
26830,-257.34999999999997,COc1c(OC)c(ccc1OC)C(C)=O
26831,-253.14999999999998,Nc1ccc(CCCCCCCC)cc1
26832,-313.15,N#CC(C)O
26833,-120.64999999999998,O=C2OC(=O)c1cc3c(cc12)C(=O)OC3=O
26834,-313.15,CCCC(O)C(CC)CO
26835,-277.15,ClCC(O)CCl
26836,-304.15,CC(=O)OCCOC(=O)C
26837,-254.24999999999997,CC(=O)OC(C)OC(=O)C
26838,-269.65,CCc1cccc(CC)c1N
26839,-225.64999999999998,Clc1ccc(Cl)c(Cl)c1Cl
26840,-252.14999999999998,Clc1cc(ccc1)C(=O)OC
